date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jan 4, 2021 12:29:16 AM PST",13696622911,Order,113-7057497-4179418,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,Standard Orders,Amazon,SOUTH JORDAN,UT,84095,MarketplaceFacilitator,24.99,1.81,0,0,0,0,0,0,-1.81,-3.75,-5.42,0.00,0.00,15.82
"Jan 4, 2021 1:13:36 AM PST",13696622911,Order,113-8251476-4537043,BE-CIRC-LTGY,"Circle Felt Pinboard Pads with Leather Hanging Straps - 3 Pack of Sizes: Small-8 in, Medium-12 in, Large-16 in (Light Gray)",1,amazon.com,Standard Orders,Amazon,SANTA FE,NM,87508-1408,MarketplaceFacilitator,29.99,1.54,0,0,0,0,0,0,-1.54,-4.5,-9.40,0.00,0.00,16.09
"Jan 4, 2021 3:19:27 AM PST",13696622911,Order,114-6203551-8945018,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,Standard Orders,Amazon,FAIRVIEW,TX,75069-8747,MarketplaceFacilitator,19.99,1.65,0,0,0,0,0,0,-1.65,-3,-5.42,0.00,0.00,11.57
"Jan 4, 2021 6:59:12 AM PST",13696622911,Order,113-7335034-7123430,9K-RGKU-3BUW,Bandana Mask 3-layer mask with PP non-woven insert | Neck gaiter wind and dust protection (Dark Blue),1,amazon.com,Standard Orders,Amazon,FULLERTON,CA,92833-3221,MarketplaceFacilitator,9.99,0.77,0,0,0,0,0,0,-0.77,-1.7,-2.92,0.00,0.00,5.37
"Jan 4, 2021 8:47:00 AM PST",13696622911,Order,113-7755569-0643450,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,SOLDOTNA,AK,99669-0571,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-5.4,-13.5,-5.42,0.00,0.00,7.47
"Jan 4, 2021 8:47:00 AM PST",13696622911,Order,113-7755569-0643450,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",2,amazon.com,Standard Orders,Amazon,SOLDOTNA,AK,99669-0571,,59.98,3.6,0,0,0,0,0,0,0,0,-10.84,0.00,0.00,52.74
"Jan 4, 2021 9:31:42 AM PST",13696622911,Order,114-1022534-5013058,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,Standard Orders,Amazon,Selma,Al,36701,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,-3.75,-5.42,0.00,0.00,15.82
"Jan 4, 2021 11:11:45 AM PST",13696622911,Order,112-8199637-1613834,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,COLUMBIA,MD,21046-1364,MarketplaceFacilitator,5.99,0.36,0,0,0,0,0,0,-1.08,-2.7,-2.50,0.00,0.00,0.07
"Jan 4, 2021 11:11:45 AM PST",13696622911,Order,112-8199637-1613834,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,COLUMBIA,MD,21046-1364,,5.99,0.36,0,0,0,0,0,0,0,0,-2.50,0.00,0.00,3.85
"Jan 4, 2021 11:11:45 AM PST",13696622911,Order,112-8199637-1613834,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,COLUMBIA,MD,21046-1364,,5.99,0.36,0,0,0,0,0,0,0,0,-2.50,0.00,0.00,3.85
"Jan 4, 2021 11:16:21 AM PST",13696622911,Order,111-8016982-9053848,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,MORRISTOWN,NJ,07960-3626,MarketplaceFacilitator,29.99,1.99,0,0,0,0,0,0,-1.99,-4.5,-5.42,0.00,0.00,20.07
"Jan 4, 2021 11:42:20 AM PST",13696622911,Order,113-8354663-1755400,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,Standard Orders,Amazon,MADISON,WI,53718-3206,MarketplaceFacilitator,19.99,1.1,0,0,0,0,0,0,-1.1,-3,-5.42,0.00,0.00,11.57
"Jan 4, 2021 12:08:38 PM PST",13696622911,Order,113-5801788-2913014,ZX-MCF3-9EQ8,Bandana Mask 3-layer mask with PP non-woven insert | Neck Gaiter with wind and dust protection (Black),1,amazon.com,Standard Orders,Amazon,LOON LAKE,WA,99148-9684,MarketplaceFacilitator,9.99,0.76,0,0,0,0,0,0,-0.76,-1.7,-2.92,0.00,0.00,5.37
"Jan 4, 2021 2:37:39 PM PST",13696622911,Order,113-7798991-5833810,3Z-QJVW-R0VY,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Curves),1,amazon.com,Standard Orders,Amazon,Lodi,CA,95240,MarketplaceFacilitator,7.99,0.66,1.49,0,0,0,-1.49,0,-0.66,-1.2,-2.50,0.00,0.00,4.29
"Jan 4, 2021 3:17:55 PM PST",13696622911,Order,113-9512555-7178661,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,Standard Orders,Amazon,SAINT PETERS,MO,63376-3447,MarketplaceFacilitator,19.99,0,0,0,0,0,0,0,0,-3,-5.42,0.00,0.00,11.57
"Jan 4, 2021 3:53:46 PM PST",13696622911,Order,113-0815787-8225858,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,Standard Orders,Amazon,HOFFMAN,IL,62250-1016,MarketplaceFacilitator,19.99,1.25,0,0,0,0,0,0,-1.25,-3,-5.42,0.00,0.00,11.57
"Jan 4, 2021 8:53:13 PM PST",13696622911,Order,113-1427637-2988260,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,SALTILLO,MS,38866-6854,MarketplaceFacilitator,5.99,0.42,0,0,0,0,0,0,-0.42,-0.9,-2.50,0.00,0.00,2.59
"Jan 5, 2021 1:17:25 AM PST",13696622911,Order,112-3898914-1069811,3Z-QJVW-R0VY,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Curves),1,amazon.com,Standard Orders,Amazon,sidney,NE,69162,MarketplaceFacilitator,7.99,0.6,0,0,0,0,0,0,-0.6,-1.2,-2.50,0.00,0.00,4.29
"Jan 5, 2021 2:13:30 AM PST",13696622911,Order,111-7545618-0807416,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",2,amazon.com,Standard Orders,Amazon,OKEMOS,MI,48864-2814,MarketplaceFacilitator,39.98,2.4,0,0,0,0,0,0,-2.4,-6,-10.84,0.00,0.00,23.14
"Jan 5, 2021 3:09:45 AM PST",13696622911,Order,113-0455316-4913865,85-LPKH-SNJ9,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (White Flower),1,amazon.com,Standard Orders,Amazon,STONE MOUNTAIN,GA,30088-4420,MarketplaceFacilitator,7.99,0.64,0,0,0,0,0,0,-0.64,-1.2,-2.50,0.00,0.00,4.29
"Jan 5, 2021 3:27:32 AM PST",13696622911,Order,113-2774531-3690628,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,WEST CHESTER,PA,19382-7700,MarketplaceFacilitator,5.99,0.36,0,0,0,0,0,0,-0.36,-0.9,-2.50,0.00,0.00,2.59
"Jan 5, 2021 5:44:05 AM PST",13696622911,Order,113-7526985-8826605,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,Standard Orders,Amazon,COLORADO SPRINGS,CO,80907-6763,MarketplaceFacilitator,24.99,2.05,3.64,0,0,0,-3.64,0,-2.05,-3.75,-5.42,0.00,0.00,15.82
"Jan 5, 2021 8:09:49 AM PST",13696622911,Order,114-5184961-0401017,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,WELLESLEY,MA,02481-2511,MarketplaceFacilitator,5.99,0.37,0,0,0,0,0,0,-0.37,-0.9,-2.50,0.00,0.00,2.59
"Jan 5, 2021 12:14:02 PM PST",13696622911,Order,114-4718027-6971430,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",5,amazon.com,Standard Orders,Amazon,PARK RIDGE,IL,60068-2638,MarketplaceFacilitator,149.95,15,0,0,0,0,0,0,-15,-22.5,-27.10,0.00,0.00,100.35
"Jan 5, 2021 1:24:08 PM PST",13696622911,Order,111-0971890-8105827,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,Standard Orders,Amazon,PIKEVILLE,TN,37367-7655,MarketplaceFacilitator,24.99,2.31,0,0,0,0,0,0,-2.31,-3.75,-5.42,0.00,0.00,15.82
"Jan 5, 2021 1:27:30 PM PST",13696622911,Order,112-4088327-0241049,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,SAN JOSE,CA,95123-4936,MarketplaceFacilitator,29.99,2.77,0,0,0,0,0,0,-2.77,-4.5,-5.42,0.00,0.00,20.07
"Jan 5, 2021 1:56:37 PM PST",13696622911,Order,111-8264717-4557831,BE-CIRC-LTGY,"Circle Felt Pinboard Pads with Leather Hanging Straps - 3 Pack of Sizes: Small-8 in, Medium-12 in, Large-16 in (Light Gray)",1,amazon.com,Standard Orders,Amazon,Black Earth,WI,53515,MarketplaceFacilitator,29.99,1.65,0,0,0,0,0,0,-1.65,-4.5,-9.40,0.00,0.00,16.09
"Jan 5, 2021 2:20:34 PM PST",13696622911,Order,112-2499841-3747452,ZX-MCF3-9EQ8,Bandana Mask 3-layer mask with PP non-woven insert | Neck Gaiter with wind and dust protection (Black),1,amazon.com,Standard Orders,Amazon,TOMAHAWK,WI,54487-9757,MarketplaceFacilitator,9.99,0.55,0,0,0,0,0,0,-0.55,-1.7,-2.92,0.00,0.00,5.37
"Jan 5, 2021 2:35:47 PM PST",13696622911,Order,112-7732235-4234608,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,Standard Orders,Amazon,San Marcos,TX,78666-8969,MarketplaceFacilitator,19.99,0,0,0,0,0,0,0,0,-3,-5.42,0.00,0.00,11.57
"Jan 5, 2021 5:39:19 PM PST",13696622911,Service Fee,,,FBA Inventory Placement Service Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,-183.60,-183.60
"Jan 5, 2021 5:48:50 PM PST",13696622911,Order,113-6155898-8009039,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,TRACY,CA,95376-9219,MarketplaceFacilitator,5.99,0.49,0,0,0,0,0,0,-0.49,-0.9,-2.50,0.00,0.00,2.59
"Jan 5, 2021 6:24:48 PM PST",13696622911,Order,111-9154872-4004221,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,LOS ANGELES,CA,90066-3349,MarketplaceFacilitator,29.99,2.85,0,0,0,0,0,0,-2.85,-4.5,-5.42,0.00,0.00,20.07
"Jan 5, 2021 8:17:45 PM PST",13696622911,Order,113-5471025-9945026,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,CASTRO VALLEY,CA,94552-2648,MarketplaceFacilitator,29.99,2.77,0,0,0,0,0,0,-2.77,-4.5,-5.42,0.00,0.00,20.07
"Jan 5, 2021 8:32:04 PM PST",13696622911,Order,111-1230186-6269002,BE-CIRC-LTGY,"Circle Felt Pinboard Pads with Leather Hanging Straps - 3 Pack of Sizes: Small-8 in, Medium-12 in, Large-16 in (Light Gray)",1,amazon.com,Standard Orders,Amazon,ENUMCLAW,WA,98022-8342,MarketplaceFacilitator,29.99,2.61,0,0,0,0,0,0,-2.61,-4.5,-9.40,0.00,0.00,16.09
"Jan 5, 2021 10:33:37 PM PST",13696622911,Order,114-0023252-6270610,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,HOPKINSVILLE,KY,42240-5261,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.42,0.00,0.00,20.07
"Jan 6, 2021 12:59:28 AM PST",13696622911,Order,113-6598802-5762630,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,Standard Orders,Amazon,AUSTIN,TX,78747-2772,MarketplaceFacilitator,24.99,2.06,3.21,0.26,0,0,0,0,-2.32,-3.75,-8.63,0.00,0.00,15.82
"Jan 6, 2021 1:36:49 AM PST",13696622911,Adjustment,,KZ-2MM6-LNC9,FBA Inventory Reimbursement - Lost:Warehouse,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,3.44,3.44
"Jan 6, 2021 1:37:08 AM PST",13696622911,Adjustment,,KZ-2MM6-LNC9,FBA Inventory Reimbursement - Lost:Warehouse,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,3.44,3.44
"Jan 6, 2021 9:59:30 AM PST",13696622911,Order,113-3067234-9604233,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,PITTSBURGH,PA,15224-1524,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.42,0.00,0.00,20.07
"Jan 6, 2021 10:25:38 AM PST",13696622911,Order,113-2486888-6032245,BE-CIRC-DKGY,"Circle Felt Pinboard Pads with Leather Hanging Straps - 3 Pack of Sizes: Small-8 in, Medium-12 in, Large-16 in (Dark Gray)",1,amazon.com,Standard Orders,Amazon,MISSION VIEJO,CA,92691,MarketplaceFacilitator,29.99,2.32,0,0,0,0,0,0,-2.32,-4.5,-9.40,0.00,0.00,16.09
"Jan 6, 2021 11:23:01 AM PST",13696622911,Order,113-2774531-3690628,3Z-QJVW-R0VY,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Curves),1,amazon.com,Standard Orders,Amazon,WEST CHESTER,PA,19382-7700,MarketplaceFacilitator,7.99,0.48,0,0,0,0,0,0,-0.48,-1.2,-2.50,0.00,0.00,4.29
"Jan 6, 2021 2:13:04 PM PST",13696622911,Order,111-7761360-2093827,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98133-7421,MarketplaceFacilitator,5.99,0.6,0,0,0,0,0,0,-0.6,-0.9,-2.50,0.00,0.00,2.59
"Jan 6, 2021 5:56:46 PM PST",13696622911,Order,111-5173607-2164209,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",2,amazon.com,Standard Orders,Amazon,SAINT LOUIS,MO,63128-1132,,59.98,0,0,0,0,0,0,0,0,-9,-10.84,0.00,0.00,40.14
"Jan 6, 2021 8:25:01 PM PST",13696622911,Order,112-7111397-6175435,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,WINDER,GA,30680-3638,MarketplaceFacilitator,29.99,2.1,0,0,0,0,0,0,-2.1,-4.5,-5.42,0.00,0.00,20.07
"Jan 6, 2021 9:15:43 PM PST",13696622911,Refund,111-3914672-2745823,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,MITCHELL,SD,57301-5423,MarketplaceFacilitator,-29.99,-1.35,0,0,0,0,0,0,1.35,3.6,0.00,0.00,0.00,-26.39
"Jan 6, 2021 9:26:46 PM PST",13696622911,Order,113-8699789-5722630,ZX-MCF3-9EQ8,Bandana Mask 3-layer mask with PP non-woven insert | Neck Gaiter with wind and dust protection (Black),1,amazon.com,Standard Orders,Amazon,SANTA CLARA,CA,95050-6414,MarketplaceFacilitator,9.99,0.9,0,0,0,0,0,0,-0.9,-1.7,-2.92,0.00,0.00,5.37
"Jan 6, 2021 9:59:19 PM PST",13696622911,Order,113-0656298-6130620,9T-HGSZ-I5FG,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Blue)",1,amazon.com,Standard Orders,Amazon,THOMASVILLE,GA,31792-3915,MarketplaceFacilitator,29.99,0,0,0,0,0,0,0,0,-4.5,-5.42,0.00,0.00,20.07
"Jan 7, 2021 12:18:59 AM PST",13696622911,Order,113-2520882-1937013,UJ-GPXW-GGCB,Bandana Mask 3-layer mask with PP non-woven insert | Neck gaiter and face scarf | Wind and dust protection (Light Purple),1,amazon.com,Standard Orders,Amazon,FULLERTON,CA,92833-3221,MarketplaceFacilitator,9.99,0.77,0,0,0,0,0,0,-0.77,-1.7,-2.92,0.00,0.00,5.37
"Jan 7, 2021 3:32:21 AM PST",13696622911,Order,113-9146385-1051402,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,LANCASTER,PA,17603-3339,MarketplaceFacilitator,5.99,0.36,0,0,0,0,0,0,-0.36,-0.9,-2.50,0.00,0.00,2.59
"Jan 7, 2021 8:54:47 AM PST",13696622911,Order,112-4644076-6283436,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,OLATHE,KS,66061-4738,,29.99,0,2.1,0,0,0,-2.1,0,0,-4.5,-5.42,0.00,0.00,20.07
"Jan 7, 2021 4:34:12 PM PST",13696622911,Order,112-3734364-3726636,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,TURLOCK,CA,95382-0532,MarketplaceFacilitator,5.99,0.47,0,0,0,0,0,0,-0.47,-0.9,-2.50,0.00,0.00,2.59
"Jan 7, 2021 4:35:06 PM PST",13696622911,Order,111-3776193-9070666,LD-7QOA-X6FQ,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Rose)",1,amazon.com,Standard Orders,Amazon,SACRAMENTO,CA,95832-1315,MarketplaceFacilitator,24.99,2.19,0,0,0,0,0,0,-2.19,-3.75,-5.42,0.00,0.00,15.82
"Jan 7, 2021 5:02:24 PM PST",13696622911,Order,114-5544996-8313826,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,Cooper City,FL,33330,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.42,0.00,0.00,20.07
"Jan 7, 2021 5:23:13 PM PST",13696622911,FBA Inventory Fee,,,FBA Inventory Storage Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,-132.48,-132.48
"Jan 7, 2021 5:38:42 PM PST",13696622911,Refund,112-6957635-8805030,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,SPRING GROVE,PA,17362-7548,MarketplaceFacilitator,-29.99,-1.8,0,0,0,0,0,0,1.8,3.6,0.00,0.00,0.00,-26.39
"Jan 7, 2021 9:29:03 PM PST",13696622911,Order,113-7037764-1695402,WQ-OHFD-BVXG,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Sand Dunes),1,amazon.com,Standard Orders,Amazon,PARMA,OH,44129-2443,MarketplaceFacilitator,7.99,0.64,0,0,0,0,0,0,-0.64,-1.2,-2.50,0.00,0.00,4.29
"Jan 7, 2021 10:58:58 PM PST",13696622911,Order,113-4879051-4121865,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,OAK PARK,IL,60304-2232,MarketplaceFacilitator,29.99,3,0,0,0,0,0,0,-3,-4.5,-5.42,0.00,0.00,20.07
"Jan 8, 2021 7:36:12 AM PST",13696622911,Order,112-9510420-7272257,WQ-OHFD-BVXG,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Sand Dunes),2,amazon.com,Standard Orders,Amazon,FORT PIERCE,FL,34949-3163,,15.98,0,0,0,0,0,0,0,0,-2.4,-5.00,0.00,0.00,8.58
"Jan 8, 2021 8:48:08 AM PST",13696622911,Order,112-5393093-4385860,26-28FO-FT48,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Yellow)",1,amazon.com,Standard Orders,Amazon,KENNEWICK,WA,99336,MarketplaceFacilitator,19.99,1.72,0,0,0,0,0,0,-1.72,-3,-5.42,0.00,0.00,11.57
"Jan 8, 2021 9:07:36 AM PST",13696622911,Order,112-5891233-0154656,BE-CIRC-LTGY,"Circle Felt Pinboard Pads with Leather Hanging Straps - 3 Pack of Sizes: Small-8 in, Medium-12 in, Large-16 in (Light Gray)",1,amazon.com,Standard Orders,Amazon,ACWORTH,GA,30101-3542,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-9.40,0.00,0.00,16.09
"Jan 8, 2021 10:53:12 AM PST",13696622911,Order,111-1713923-5926658,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,Hildale,UT,84784,MarketplaceFacilitator,29.99,1.93,0.62,0,0,0,-0.62,0,-1.93,-4.5,-5.42,0.00,0.00,20.07
"Jan 8, 2021 1:33:43 PM PST",13696622911,Order,114-4224763-2922664,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,LOCKPORT,IL,60441-2849,MarketplaceFacilitator,5.99,0.48,0,0,0,0,0,0,-0.96,-1.8,-2.50,0.00,0.00,1.21
"Jan 8, 2021 1:33:43 PM PST",13696622911,Order,114-4224763-2922664,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,LOCKPORT,IL,60441-2849,,5.99,0.48,0,0,0,0,0,0,0,0,-2.50,0.00,0.00,3.97
"Jan 8, 2021 1:50:08 PM PST",13696622911,Order,111-9745696-8362614,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,Monsey,ny,10952,MarketplaceFacilitator,29.99,2.51,0,0,0,0,0,0,-2.51,-4.5,-5.42,0.00,0.00,20.07
"Jan 8, 2021 2:10:50 PM PST",13696622911,Order,113-2342208-7904207,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,CINCINNATI,OH,45243-4061,MarketplaceFacilitator,29.99,2.34,0,0,0,0,0,0,-2.34,-4.5,-5.42,0.00,0.00,20.07
"Jan 8, 2021 7:18:59 PM PST",13696622911,Order,113-4003746-4650665,9T-HGSZ-I5FG,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Blue)",1,amazon.com,Standard Orders,Amazon,PLYMOUTH,MN,55447-1884,MarketplaceFacilitator,29.99,2.26,0,0,0,0,0,0,-2.26,-4.5,-5.42,0.00,0.00,20.07
"Jan 8, 2021 7:21:17 PM PST",13696622911,Order,114-1998218-1097830,EM-9A97-BUSN,"Cork Board/Memo Board of Hexagon Felt Pads - 24"" x 18"" (6"" x 6"" each-15 Pack) (Gray)",1,amazon.com,Standard Orders,Amazon,RIALTO,CALIFORNIA,92376-5043,MarketplaceFacilitator,29.99,2.32,3.72,0,0,0,-3.72,0,-2.32,-4.5,-5.42,0.00,0.00,20.07
"Jan 8, 2021 7:21:28 PM PST",13696622911,Order,112-8929542-5756251,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),1,amazon.com,Standard Orders,Amazon,SAN ANTONIO,TX,78258-5007,MarketplaceFacilitator,5.99,0.49,0,0,0,0,0,0,-0.49,-0.9,-2.50,0.00,0.00,2.59
"Jan 8, 2021 11:47:48 PM PST",13696622911,Order,112-8934136-6257853,SH-L1FL-Y8LV,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Shapes and Dots),2,amazon.com,Standard Orders,Amazon,CHARLOTTE,NC,28205-3553,MarketplaceFacilitator,11.98,0.86,0,0,0,0,0,0,-0.86,-1.8,-5.00,0.00,0.00,5.18
"Jan 9, 2021 12:49:47 AM PST",13696622911,Order,113-6739686-1061044,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Memo Board for Wall, Pastel Tones - 15 Felt Tiles (6"" x 6"" Each)",1,amazon.com,Standard Orders,Amazon,MOUNT PLEASANT,MI,48858-6934,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.42,0.00,0.00,20.07
"Jan 9, 2021 8:49:02 AM PST",13696622911,Order,112-5836045-1546623,WQ-OHFD-BVXG,Light Switch Cover - Cool Decorative Modern Design Wall Plate - Single Toggle (Sand Dunes),1,amazon.com,Standard Orders,Amazon,Redding,CT,6896,MarketplaceFacilitator,7.99,0.51,0,0,0,0,0,0,-0.51,-1.2,-2.50,0.00,0.00,4.29
